Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry
North Tipperary Angling Centre,http://www.facebook.com/NorthTipperaryAnglingCentre/,+353(0)872756775,-8.210075,53.00593,Tipperary,Nenagh,Republic of Ireland
Go Visit Ireland Cycling Tours,http://www.govisitireland.com,+353(0)669762094,-9.7843403,52.1063508,Kerry,Killorglin,Republic of Ireland
Malcolm McPherson - Angling Guide,http://www.killalaseatroutangling.com,+353(0)9632667,-9.23231691962894,54.2074163796499,Mayo,Ballina,Republic of Ireland
Roadford House Restaurant,http://www.roadfordrestaurant.com,+353(0)657075050,-9.372543,53.020494,Clare,Doolin,Republic of Ireland
The Wytchway Inn & Restaurant,https://www.facebook.com/thewytchwayinnholycross/timeline,+353(0)50443117,-7.89886,52.632879,Tipperary,Thurles,Republic of Ireland
Southern County Fishing Resort & Activities Resort,https://www.facebook.com/southerncountyfishingresort/,+353(0)599157773,-6.83698140799401,52.6752583270997,Carlow,"Garryhill, Bagenalstown",Republic of Ireland
Ocean Scene Surf School,http://www.oceanscene.ie,+353(0)657081108,-9.346285,52.93101,Clare,Lahinch,Republic of Ireland
Irish Golf Classics,http://www.irishgolfclassics.ie/,+353(0)12890830,-6.166771,53.267788,Dublin,Cornelscourt,Republic of Ireland
Sheridan’s Cheesemongers Ltd.,http://www.sheridanscheesemongers.com,+353(0)469245110,-7.015934,53.763895,Meath,Kells,Republic of Ireland
Longford Greyhound Racing Stadium,http://www.longfordgreyhoundstadium.com,+353(0)433342018,-7.79304,53.721327,Longford,Longford Town,Republic of Ireland
Solis Lough Eske Castle,http://www.solishotels.com/lougheskecastle,+353(0)749743250,-8.066015,54.688357,Donegal,Donegal Town,Republic of Ireland
Jack's Coastguard Restaurant,http://www.jackscromane.com,+353(0)669769102,-9.90266,52.111235,Kerry,Killorglin,Republic of Ireland
Connemara Wild Escapes - Unique Experiences,http://www.connemarawildescapes.ie/,+353(0)863771025,-9.94808398852535,53.5538170330889,Galway,Letterfrack,Republic of Ireland
Derg Inn Restaurant,http://www.thederginn.ie,+353(0)6722037,-8.203841,53.054784,Tipperary,Nenagh,Republic of Ireland
Rally Connection Ltd,http://www.rallyconnection.com,+353(0)5847000,-7.767309,52.171373,Waterford,Dungarvan,Republic of Ireland
Adare Woollens,http://www.adarewoollens.com,+353(0)61396922,-8.789833,52.56479,Limerick,Adare,Republic of Ireland
Black Abbey Crafts,http://www.blackabbeycrafts.com,+353(0)61396021,-8.789833,52.56479,Limerick,Adare,Republic of Ireland
Curran's Heraldry,,+353(0)61362460,-8.789833,52.56479,Limerick,Adare,Republic of Ireland
Curran's Heraldry,,+353(0)61362460,-8.87266709218749,52.7117636983921,Clare,Shannon,Republic of Ireland
Ultimate Promotions,,+353(0)833576536,-8.9887384,52.8474255,Clare,Ennis,Republic of Ireland
Mooghaun Bronze Age Hillfort Walking Trail,,+353(0)61368030,-8.89773847972674,52.7614587600257,Clare,Newmarket-on-fergus,Republic of Ireland
Kartmania,,,-8.345916,51.895447,Cork,Little Island,Republic of Ireland
Activities Ireland,http://www.activitiesireland.ie/,+353(0)15056794,-6.445035,53.349964,Dublin,Lucan,Republic of Ireland
Kilmallock Cycle Hub,https://visitballyhoura.com/,+353(0)6391300,-8.57436536809348,52.3997952169405,Limerick,Kilmallock,Republic of Ireland
Shannon Boat Hire,http://www.shannon-boat-hire.com/,+353(0)867856633,-8.44502162753906,52.8061538746776,Clare,Killaloe,Republic of Ireland
Adventure Kayaking Tours,http://www.northclareseakayaking.com,+353(0)851195489,-9.37738807106336,53.0147533072524,Clare,Doolin,Republic of Ireland
Cahir Angler - Paul Burke,http://www.cahir.ie,+353(0)876452827,-7.95924642333989,52.3684523661151,Tipperary,Cahir,Republic of Ireland
Canoeing and Boating at Castlecomer Discovery Park,http://www.discoverypark.ie/activities/boating/,+353(0)564440707,-7.201969,52.807375,Kilkenny,Kilkenny city,Republic of Ireland
Connemara Wild Escapes - Walking Getaways,http://www.connemarawildescapes.ie/walking/,+353(0)863771025,-9.94844738037113,53.5535179434142,Galway,Letterfrack,Republic of Ireland
Connemara Wild Escapes - Cycling Getaways,http://www.connemarawildescapes.ie/cycling/,+353(0)863771025,-9.9481898883057,53.5536964065704,Galway,Connemara,Republic of Ireland
Connemara Wild Escapes - Angling Getaways,http://www.connemarawildescapes.ie/angling/,+353(0)9549052,-9.94836354968265,53.5537607899225,Galway,Letterfrack,Republic of Ireland
Kilkenny City Tours (Tourist Train),http://kilkennycitytours.com,+353(0)867301500,-7.2486494378204,52.649632,Kilkenny,Kilkenny City,Republic of Ireland
Fishing for Kids,http://www.shannon-boat-hire.com/copy-of-about-us,+353(0)867856633,-8.44454343795274,52.8052628918132,Clare,Killaloe,Republic of Ireland
Galway Bay Golf Resort,http://www.galwaybaygolfresort.com/,+353(0)91790711,-8.976056,53.24942,Galway,Oranmore,Republic of Ireland
Sheep's Head - Glanaclohy Loop,http://www.drimoleaguewalkway.com,,-9.28115762488937,51.6907973604904,Cork,Drimoleague,Republic of Ireland
St. Finbarr’s Pilgrim Way: Drimoleague to Gougane Barra,http://www.drimoleaguewalkway.com,,-9.2612453,51.6599357,Cork,Drimoleague,Republic of Ireland
An Dún Restaurant,http://www.inismeainaccommodation.com,+353(0)9973047,-9.58424490465404,53.085765478319,Galway,Aran Islands,Republic of Ireland
JDL Golf Ltd,http://www.playandstayireland.com/,+353(0)876686900,-6.332779,52.245585,Wexford,Rosslare Harbour,Republic of Ireland
Glen of Aherlow Nature Park,http://www.aherlow.com,+353(0)6256331,-8.16764561707032,52.4306207962975,Tipperary,Glen of Aherlow,Republic of Ireland
Westport House Adventure Activity Centre,http://www.westporthouse.ie,+353(0)9827766,-9.535621,53.800613,Mayo,Westport,Republic of Ireland
Great Western Greenway,http://www.greenway.ie/,,-9.52292827489577,53.7997549341094,Mayo,Westport,Republic of Ireland
Fureys Pub,http://www.facebook.com/fureyspubsligo,+353(0)879583080,-8.471407,54.271932,Sligo,Sligo,Republic of Ireland
White Water Surf School,http://www.whitewatersurfco.com,+353(0)868625564,-9.44017054742539,52.8460935189027,Clare,Spanish Point,Republic of Ireland
South Coast Charter Angling - Boat trips,http://charterangling.ie,+353(0)872657177,-7.12584616095955,52.252584970945,Waterford,Waterford City,Republic of Ireland
Clare Kayak Hire,http://www.clarekayakhire.com,+353(0)851485856,-9.3412577,52.9313916,Clare,Lahinch,Republic of Ireland
Zipit Lough Key Ltd.,http://www.zipit.ie,+353(0)51858008,-8.23875892596436,53.9830604613687,Roscommon,Boyle,Republic of Ireland
Polo Wicklow,http://www.polowicklow.com,+353(0)872869691,-6.03435923141387,52.9707749093929,Wicklow,Wicklow,Republic of Ireland
Dungarvan Slí na Sláinte Walking Route,http://www.waterfordsportspartnership.ie,+353(0)5821190,-7.62254826091054,52.0895099445285,Waterford,Dungarvan,Republic of Ireland
Tramore Doneraile - Slí na Sláinte Walk,http://www.waterfordsportspartnership.ie,+353(0)5821190,-7.15122664035016,52.1599150560262,Waterford,Dungarvan,Republic of Ireland
Limerick City Walking Tours,http://www.limerickwalkingtours.com,+353(0)833000111,-8.62946753173832,52.661149193624,Limerick,Limerick City,Republic of Ireland
Stradbally Slí na Sláinte  Walking Routes,http://www.waterfordsportspartnership.ie,,-7.46182345571537,52.1302231155806,Waterford,Stradbally,Republic of Ireland
Clew Bay Charters,http://www.clewbaycharters.com,+353(0)863884425,-9.54704669835769,53.8848822841966,Mayo,Newport,Republic of Ireland
Kilmacthomas Slí na Sláinte,http://www.waterfordsportspartnership.ie,,-7.42631432128712,52.2057019710089,Waterford,Waterford,Republic of Ireland
Gorey Slí na Sláinte Walking Routes,http://www.wexford.ie,+353(0)539176500,-6.28807016126711,52.6752556984544,Wexford,Wexford,Republic of Ireland
Enniscorthy Slí na Sláinte Walking Routes,http://www.wexford.ie,+353(0)539176500,-6.468639,52.341938,Wexford,Wexford,Republic of Ireland
Ballinteskin Par 3 Golf Course,http://ballinteskinpar3golf.com/,+353(0)51422779,-6.940909,52.349225,Wexford,New Ross,Republic of Ireland
Go Sailing.ie,http://www.gosailing.ie,+353(0)870922913,-6.13375402921803,53.2961498002967,Dublin,Dún Laoghaire,Republic of Ireland
Nore Valley Walk (Kilkenny to Bennettsbridge section),http://www.trailkilkenny.ie,+353(0)860485553,-7.22997132879709,52.6450794674924,Kilkenny,Kilkenny City,Republic of Ireland
Jerpoint Park,http://jerpointpark.com/,+353(0)866061449,-7.16889593652342,52.5100439777968,Kilkenny,Thomastown,Republic of Ireland
Hidden Trails at Kylemore Abbey & Victorian Walled Garden,http://www.kylemoreabbey.com,+353(0)9552001,-9.89037897712137,53.5610806360248,Galway,Kylemore,Republic of Ireland
Kylemore Abbey Tree Trail & Giant’s Wishing Stone,http://www.kylemoreabbey.com,+353(0)9552001,-9.889351,53.561632,Galway,Kylemore,Republic of Ireland
Gilbert & Wright (Living Room),http://www.gilbertandwright.ie,+353(0)18456580,-6.153616,53.451678,Dublin,Malahide,Republic of Ireland
Gilbert & Wright Clontarf,http://www.gilbertandwright.ie/,+353(0)18338899,-6.230985,53.364439,Dublin,Clontarf,Republic of Ireland
Gilbert and Wright Dun Laoghaire,http://www.gilbertandwright.ie,+353(0)16636148,-6.139288,53.29379,Dublin,Dún Laoghaire,Republic of Ireland
Gilbert & Wright Wine Bar Swords,http://www.gilbertandwright.ie,+353(0)18408400,-6.220057,53.456576,Dublin,Swords,Republic of Ireland
Corcoran Tours,http://www.corcorantours.com,+353(0)646636666,-9.506765,52.059451,Kerry,Killarney,Republic of Ireland
Lough Derg Yacht Club,http://www.ldyc.ie/,+353(0)6724455,-8.275971,52.925974,Tipperary,Dromineer,Republic of Ireland
Christ Church Market,http://irishvillagemarkets.ie/,,-6.270781,53.343255,Dublin,Dublin City,Republic of Ireland
The Creamery Bar & Restaurant,http://www.creamerybar.com,+353(0)61364114,-8.813534,52.696582,Clare,Bunratty,Republic of Ireland
Blair’s Inn,http://www.blairsinn.ie,+353(0)214381470,-8.649988,51.92242,Cork,Cork,Republic of Ireland
The Dew Drop Gastropub,http://www.dewdropinn.ie,+353(0)45877755,-6.59279566997531,53.2477231738799,Kildare,Kildare Town,Republic of Ireland
The Glen Tavern Pub,http://www.glentavern.ie,+353(0)61411380,-8.630667,52.661149,Limerick,Limerick,Republic of Ireland
Harrigan’s Bar and Restaurant,http://www.harrigans.ie,+353(0)45487704,-6.7947088048935,53.1822630609845,Kildare,Newbridge,Republic of Ireland
Slevin’s,https://www.facebook.com/pages/Slevins-Pub/102423933167644,+353(0)18251068,-6.476548,53.419233,Meath,Dunboyne,Republic of Ireland
The Snailbox,,+353(0)18354277,-6.454494,53.568556,Meath,Ashbourne,Republic of Ireland
The Tower Bar,http://www.facebook.com/Tower.Bar.Cork?ref=ts,+353(0)214304427,-8.476962,51.905069,Cork,Cork City,Republic of Ireland
Soul Kite,http://www.soulkite.ie,+353(0)867337141,-9.34125770000002,52.9310811814328,Clare,Lahinch,Republic of Ireland
Bobby Byrnes,http://www.bobbybyrnesbar.com,,-8.632534,52.657566,Limerick,Limerick City,Republic of Ireland
Jaws Watersports,http://www.jawswatersports.ie,+353(0)861735109,-7.97256,55.183466,Donegal,Dunfanaghy,Republic of Ireland
Elements Kite Surfing,http://www.elementskitesurfing.com,+353(0)862463358,-10.095286386499,54.109971975458,Mayo,Belmullet,Republic of Ireland
Blessington Lake Boat Hire,http://www.blessingtonlakeboathire.com/index.html,+353(0)873552403,-6.50077016047725,53.1091034068938,Wicklow,Blessington,Republic of Ireland
Planet Kidz,,+353(0)4775830,-6.999598,54.242821,Monaghan,Monaghan Town,Republic of Ireland
Standún,http://www.standun.com,+353(0)91553108,-9.30501937724602,53.242943903799,Galway,Spiddal,Republic of Ireland
Lilly's Antiques,,+353(0)949545799,-9.28681,53.541265,Mayo,Cong,Republic of Ireland
The Pepperstack,http://www.thepepperstack.com,+353(0)214661371,-8.209944,51.843411,Cork,Midleton,Republic of Ireland
The Roastery Coffee House,http://www.javarepublic.com/about-us/the-roastery-cafe/,+353(0)18612985,-6.346833,53.412924,Dublin,Ballycoolin,Republic of Ireland
Trailriders,http://www.trailriders.ie,+00353(0)872717330,-8.46877779969008,52.3587084978684,Limerick,Ballyhoura,Republic of Ireland
Raftery's Bar & Restaurant,https://www.facebook.com/rafterysbar.craughwell,+353(0)91846708,-8.733899,53.229559,Galway,Craughwell,Republic of Ireland
Camillaun Angling Centre,http://www.camillaun.com,+353(0)91552678,-9.319194,53.433395,Galway,Oughterard,Republic of Ireland
The Spa at Druids Glen Hotel & Golf Resort,http://www.druidsglenresort.com/spa-hotel-wicklow/,+353(0)12870834,-6.07744910285373,53.0915453104873,Wicklow,Newtownmountkennedy,Republic of Ireland
No.1 Pery Square Hotel & Spa,http://oneperysquare.com/day-spa/,+353(0)61402414,-8.62988148441979,52.658080637202,Limerick,Limerick City,Republic of Ireland
The Baggot Inn,http://www.thebaggotinn.ie,+353(0)16618758,-6.252906,53.337799,Dublin,Dublin,Republic of Ireland
Connemara Walking Vacations,http://www.errisbeglodge.com,+353(0)9535807,-9.952309,53.384562,Galway,Roundstone,Republic of Ireland
Crotty’s Bar,http://www.crottyspubkilrush.com,+353(0)659052470,-9.484644,52.638247,Clare,Kilrush,Republic of Ireland
The Irish House Party,http://www.theirishhouseparty.com,+353(0)834569781,-6.24125867510224,53.3326589193422,Dublin,Dublin City,Republic of Ireland
Bicycle Hire at Leim Siar,http://www.leimsiar.com,+353(0)9785004,-10.070072,54.098876,Mayo,Belmullet (Béal an Mhuirthead),Republic of Ireland
G Stanley & Son Ltd.,,+353(0)9521039,-10.019536,53.487745,Galway,Clifden,Republic of Ireland
Mondello Park Racing Circuit,http://www.mondellopark.ie,+353(0)45860200,-6.746048,53.257537,Kildare,Naas,Republic of Ireland
Hook Head Safaris,http://www.hookheadsafaris.com,+353(0)51389917,-6.9513715,52.2420168,Wexford,Arthurstown,Republic of Ireland
Vertigo Outdoor,http://vertigo-outdoor.com/ireland-adventure-break/,+353(0)40442591,-6.11011750066757,53.2693023032858,Dublin,Dalkey,Republic of Ireland
Café Royal,http://www.theatreroyal.ie/visit_us/cafe_royal_at_the_theatre_royal/,,-7.107054,52.259857,Waterford,Waterford City,Republic of Ireland
Cadamstown Silver River EcoWalk Loop,,,-7.66071938378377,53.1269881955907,Offaly,Cadamstown,Republic of Ireland
Wild West Irish Tours,http://www.wildwestirishtours.com/,+353(0)851349300,-8.38058674713852,54.0766100213842,Sligo,Castlebaldwin,Republic of Ireland
Guided Walking Tour of the Heritage Town of Carrickmacross,http://www.carrickmacrosschamber.com,+353(0)429664833,-6.715852,53.975447,Monaghan,Carrickmacross,Republic of Ireland
Bull McCabe’s,http://www.bullmccabes.ie,+353(0)214322142,-8.48010861694945,51.8666150000273,Cork,Cork City,Republic of Ireland
Castle Bar,http://www.facebook.com/castlebardundalk,+353(0)429339841,-6.40370742426762,54.000148051597,Louth,Dundalk,Republic of Ireland
South County,http://www.thesouthcounty.com,+353(0)214891574,-8.44212252753902,51.87707510092,Cork,Douglas,Republic of Ireland
Hartys Bar,http://www.hartyscloyne.com/,+353(0)214652401,-8.12008774313051,51.8624431756611,Cork,Cloyne,Republic of Ireland
La Trattoria Restaurant,https://www.facebook.com/LaTrattoriaKilkenny/,+353(0)567770907,-7.24937538465576,52.6522300615077,Kilkenny,Kilkenny City,Republic of Ireland
Yacht Charter Galway,http://www.yachtchartergalway.com,+353(0)83366393,-9.05093313712609,53.270545967515,Galway,Galway City,Republic of Ireland
Farnham Estate Golf Club,http://www.farnhamestate.ie/golf-resort.html,+353(0)494326482,-7.39924056007692,53.9934276086889,Cavan,Cavan Town,Republic of Ireland
Dining at Kylemore Abbey,http://www.kylemoreabbey.com,+353(0)9552001,-9.89141793652345,53.5611951593342,Galway,Connemara,Republic of Ireland
Limerick City Walking Tours by Limerick Civic Trust,http://www.limerickcivictrust.ie,+353(0)61314130,-8.62574810000001,52.6715989615617,Limerick,Limerick City,Republic of Ireland
Workhouse Studios,http://workhousestudios.com/,+353(0)857741388,-7.4297475488262,52.2080162880697,Waterford,Waterford,Republic of Ireland
QC's Seafood Restaurant,http://www.qcbar.com,+353(0)669472244,-10.2270267999999,51.9458830332867,Kerry,Cahersiveen,Republic of Ireland
Ballygarry House Hotel and Spa,http://www.ballygarryhouse.com/nadur-spa.html,+353(0)667123322,-9.65682899677688,52.2614634330037,Kerry,Tralee,Republic of Ireland
The Bank on College Green,http://www.bankoncollegegreen.com,+353(0)16770677,-6.2647803,53.3441752,Dublin,Dublin City Centre,Republic of Ireland
Kelly’s Pub,http://www.facebook.com/kellys.ashbourne/timeline,+353(0)18350173,-6.3832447,53.5641156,Meath,Ashbourne,Republic of Ireland
Walk Connemara,http://www.walkconnemara.com,+353(0)876291659,-10.0016434,53.5438159,Galway,Moyard,Republic of Ireland
Beltra Country Market,http://www.countrymarkets.ie,+353(0)876743693,-8.73174794959775,54.2434078833951,Sligo,Skreen,Republic of Ireland
O’Gormans Bar and Restaurant,http://www.ogormans.ie,+353(0)578682921,-7.2637949,53.0409417,Laois,Portlaoise,Republic of Ireland
Sage & Stone,http://www.sageandstone.com,+353(0)419814362,-6.397006996556,53.6608478701214,Meath,Duleek,Republic of Ireland
The Forge Bar and Restaurant,http://www.theforgepubmoycullen.com,+353(0)91868944,-9.1804162,53.3390963,Galway,Moycullen,Republic of Ireland
The Forge Bar and Restaurant,,+353(0)91868944,-9.1804162,53.3390963,Galway,Moycullen,Republic of Ireland
Kaz Bar,http://kazbar.ie,+353(0)51843730,-7.11168237079471,52.2581013779971,Waterford,Waterford City,Republic of Ireland
Dartfield Equestrian and Heritage Centre,http://www.dartfield.com,+353(0)91843968,-8.5660931,53.1989136,Galway,Loughrea,Republic of Ireland
Castletroy Park Hotel - Spa,http://www.castletroypark.ie/beautyroomslimerick.htm,+353(0)61335566,-8.57678175,52.66705282,Limerick,Limerick City,Republic of Ireland
Castleknock Hotel - Spa,http://www.castleknockhotel.com/health-spa.html,+353(0)16406333,-6.40071866242669,53.3705024230918,Dublin,Castleknock,Republic of Ireland
Glenview Hotel and Leisure Club,http://www.glenviewhotel.com/en/the-haven#,+353(0)12873399,-6.12458243500975,53.1437211033198,Wicklow,Delgany,Republic of Ireland
Crossroads Bar,http://www.crossroadsbistrobar.com,+353(0)2241633,-8.67068327475341,52.2358130168056,Cork,Buttevant,Republic of Ireland
Kerry Electric Bike Tours,,+353(0)851396121,-9.50591731330564,52.058154573777,Kerry,Killarney,Republic of Ireland
Reddy's Bar and Restaurant,http://reddyscarlow.ie/,+353(0)599142224,-6.9263059,52.8361036,Carlow,Carlow Town,Republic of Ireland
Finnegans Corner,,+353(0)866092953,-9.053604632016,53.2733162308265,Galway,Galway City,Republic of Ireland
